code,name_french,isco88,name_english
1112,"Directeur général, organisation intergouvernementale",1120,"Director-general, intergovernmental organization"
1114,"Directeur général, parti politique",1141,"Director-general, political party"
1114,"Directeur général, organisation spécialisée",1143,"Director-general, special-interest organization"
1114,"Directeur général, syndicat",1142,"Director-general, trade union"
1114,"Directeur général, organisation de protection de la vie sauvage",1143,"Director-general, wild life protection organization"
9412,"Lave-vaisselle, main",9132,"Dishwasher, hand"
4323,"Répartiteur, employé de bureau : aéronef",4131,"Dispatcher, clerical: aircraft"
4323,"Répartiteur, clérical: bateau",4131,"Dispatcher, clerical: boat"
4323,"Répartiteur, employé de bureau : autobus",4131,"Dispatcher, clerical: bus"
4323,"Répartiteur, employé de bureau : gazoducs",4131,"Dispatcher, clerical: gas pipelines"
4323,"Répartiteur, employé de bureau : oléoducs",4131,"Dispatcher, clerical: oil pipelines"
4323,"Répartiteur, employé de bureau : chemin de fer",4131,"Dispatcher, clerical: railway"
4323,"Répartiteur, employé de bureau : train",4131,"Dispatcher, clerical: train"
4323,"Répartiteur, bureau: service de transport",4131,"Dispatcher, clerical: transport service"
4323,"Répartiteur, employé de bureau : camion",4131,"Dispatcher, clerical: truck"
3131,"Répartiteur, charge: électrique (centrale électrique)",8161,"Dispatcher, load: electrical (power station)"
3254,"Distributeur, optique",3224,"Dispenser, optical"
9510,"Distributeur, journal gratuit",9120,"Distributor, free newspaper"
9510,"Distributeur, dépliant",9120,"Distributor, leaflet"
5243,"Distributeur, plan de fête",9113,"Distributor, party plan"
5243,"Distributeur, vente porte-à-porte",9113,"Distributor, selling door-to-door"
7541,"Plongeur, ormeau",6152,"Diver, abalone"
7541,"Plongeur, commercial",7216,"Diver, commercial"
7541,"Plongeur, huître",6152,"Diver, oyster"
7541,"Plongeur, perle",6152,"Diver, pearl"
7541,"Plongeur, sauvetage",7216,"Diver, salvage"
7541,"Plongeur, coquillages",6152,"Diver, shell fish"
7541,"Plongeur, éponge",6152,"Diver, sponge"
3421,"Plongeur, tremplin ou plate-forme",3475,"Diver, springboard or platform"
6340,"Plongeur, subsistance",6210,"Diver, subsistence"
7541,Scaphandriers et plongeurs,7216,"Diver, underwater"
2659,Dj,3474,DJ
5113,Docent,5113,Docent
9333,Docker,9333,Docker
3115,"Dockmaster, sec : cale",3115,"Dockmaster, dry: dock"
3115,"Dockmaster, graving: dock",3115,"Dockmaster, graving: dock"
2212,"Médecin, anesthésiques",2221,"Doctor, anaesthetics"
2212,"Médecin, cardiologie",2221,"Doctor, cardiology"
2230,"Médecin, médecine chinoise",3241,"Doctor, chinese medicine"
2269,"Médecin, chiropratique",3226,"Doctor, chiropractic"
2212,"Médecin, dermatologie",2221,"Doctor, dermatology"
2211,"Médecin, famille",2221,"Doctor, family"
2211,"Médecin, médecine générale",2221,"Doctor, general practice"
2212,"Médecin, gynécologie",2221,"Doctor, gynaecology"
2230,"Médecin, homéopathie",3229,"Doctor, homeopathy"
2211,"Médecin, médical: général",2221,"Doctor, medical: general"
2212,Médecins spécialistes,2221,"Doctor, medical: specialist"
2230,"Médecin, naturopathie",3241,"Doctor, naturopathy"
2212,"Médecin, neurologie",2221,"Doctor, neurology"
2212,"Médecin, obstétrique",2221,"Doctor, obstetrics"
2212,"Médecin, ophtalmologie",2221,"Doctor, ophthalmology"
2212,"Médecin, oto-rhino-laryngologie",2221,"Doctor, otolaryngology"
2212,"Médecin, oto-rhino-laryngologie",2221,"Doctor, otorhinolaryngology"
2212,"Médecin, pédiatrie",2221,"Doctor, pediatrics"
2212,"Médecin, psychiatrie",2221,"Doctor, psychiatry"
2212,"Médecin, radiologie",2221,"Doctor, radiology"
7224,"Docteur, vu",7224,"Doctor, saw"
3230,"Docteur, sorcière",3241,"Doctor, witch"
2211,"Médecin-thérapeute, médecin de district",2221,"Doctor-therapist, district medical"
2622,Documentaliste,2432,Documentalist
9329,"Doffer, tissu",9322,"Doffer, cloth"
5414,Portier,9152,Doorkeeper
2611,"Rédacteur, parlementaire",2429,"Drafter, parliamentary"
2641,Dramaturge,2451,Dramatist
3118,Dessinateur,3118,Draughtsperson
3118,"Dessinateur, aéronautique",3118,"Draughtsperson, aeronautical"
3118,"Dessinateur, architecte",3118,"Draughtsperson, architectural"
3118,"Dessinateur, CAO",3118,"Draughtsperson, CAD"
3118,"Dessinateur, cartographique",3118,"Draughtsperson, cartographical"
3118,"Dessinateur, civil",3118,"Draughtsperson, civil"
3118,"Dessinateur, mourir",3118,"Draughtsperson, die"
3118,"Dessinateur, électricien",3118,"Draughtsperson, electrical"
3118,"Dessinateur, électronique",3118,"Draughtsperson, electronics"
3118,"Dessinateur, ingénieur",3118,"Draughtsperson, engineering"
3118,"Dessinateur, géologique",3118,"Draughtsperson, geological"
3118,"Dessinateur, systèmes de chauffage et de ventilation",3118,"Draughtsperson, heating and ventilation systems"
3118,"Dessinateur, gabarit et outil",3118,"Draughtsperson, jig and tool"
3118,"Dessinateur, lithographique",3118,"Draughtsperson, lithographic"
3118,"Dessinateur, marine",3118,"Draughtsperson, marine"
3118,"Dessinateur, mécanicien",3118,"Draughtsperson, mechanical"
3118,"Dessinateur, structurel",3118,"Draughtsperson, structural"
3118,"Dessinateur, technique",3118,"Draughtsperson, technical"
3118,"Dessinateur, topographique",3118,"Draughtsperson, topographical"
8142,"Tiroir, fibre: optique",8232,"Drawer, fibre: optic"
7318,"Tiroir, fibre: textile",7431,"Drawer, fibre: textile"
8111,"Tiroir, accessoire: mien",7111,"Drawer, prop: mine"
8111,"Tiroir, accessoire : carrière",7111,"Drawer, prop: quarry"
8111,"Tiroir, bois : mine",7111,"Drawer, timber: mine"
8111,"Tiroir, bois : carrière",7111,"Drawer, timber: quarry"
7221,"Tiroir, fil",7221,"Drawer, wire"
8152,"Tiroir, tissage textile",7432,"Drawer-in, textile weaving"
7511,"Commode, poisson",7411,"Dresser, fish"
5141,"Commode, cheveux",5141,"Dresser, hair"
7511,"Commode, viande",7411,"Dresser, meat"
7535,"Commode, peau",7441,"Dresser, pelt"
7511,"Commode, volaille",7411,"Dresser, poultry"
7113,"Commode, pierre",7122,"Dresser, stone"
3435,"Commode, théâtrale",3471,"Dresser, theatrical"
7511,"Commode, tripes",7411,"Dresser, tripe"
5141,"Commode, perruque",5141,"Dresser, wig"
3432,"Commode, fenêtre",3471,"Dresser, window"
7531,Couturière,7433,Dressmaker
7531,"Couturière, théâtrale",7433,"Dressmaker, theatrical"
7516,"Séchoir, tabac à priser",7416,"Drier, snuff"
7516,"Séchoir, tabac",7416,"Drier, tobacco"
8113,"Foreurs, sondeurs de puits et assimilés",8113,"Driller, developmental"
8113,"Foreur, directionnel",8113,"Driller, directional"
7315,"Foreur, verre",7322,"Driller, glass"
7223,"Foreur, métal",7223,"Driller, metal"
8111,"Foreur, exploitation minière",7111,"Driller, mining"
8113,"Foreur, puits de pétrole ou de gaz",8113,"Driller, oil or gas well"
7314,"Foreur, poterie",7321,"Driller, pottery"
7313,"Foreur, métaux précieux",7313,"Driller, precious metals"
7113,"Foreur, pierre",7122,"Driller, stone"
8332,"Conducteur, ravitailleur d’avion",8324,"Driver, aircraft fueller"
8322,"Chauffeur, ambulance",8322,"Driver, ambulance"
9332,"Conducteur, animal",9332,"Driver, animal"
9332,"Conducteur, train d’animaux",9332,"Driver, animal train"
9332,Conducteurs de véhicules et de machines à traction animale,9332,"Driver, animal-drawn vehicle"
8311,"Conducteur, assistant: locomotive de chemin de fer",8311,"Driver, assistant: railway-engine"
8311,"Conducteur, assistant: train",8311,"Driver, assistant: train"
8342,"Chauffeur, bulldozer",8332,"Driver, bulldozer"
8331,"Chauffeur, bus",8323,"Driver, bus"
8322,"Chauffeur, cabine",8322,"Driver, cab"
8343,"Chauffeur, téléphérique",8333,"Driver, cable railway"
8343,"Chauffeur, cage : mine",8333,"Driver, cage: mine"
8322,"Chauffeur, voiture",8322,"Driver, car"
8322,Chauffeurs de taxi et conducteurs d'automobiles et de camionnettes,8322,"Driver, car-delivery"
8331,"Chauffeur, autocar",8323,"Driver, coach"
8332,"Conducteur, bétonnière",8324,"Driver, concrete mixer"
8342,"Chauffeur, pelleteuse : creusement de tranchées",8332,"Driver, digger: trench digging"
8321,"Chauffeur, répartition",8321,"Driver, dispatch"
8332,"Chauffeur, camion à benne basculante",8324,"Driver, dumper truck"
9332,"Chauffeur, éléphant",9332,"Driver, elephant"
8311,"Conducteur, train surélevé",8311,"Driver, elevated train"
8342,"Conducteur, excavatrice",8332,"Driver, excavating machine"
9332,"Conducteur, matériel agricole : non motorisé",9332,"Driver, farm equipment: non-motorised"
7221,"Conducteur, forge: marteau",7221,"Driver, forge: hammer"
8343,"Chauffeur, funiculaire",8333,"Driver, funicular"
8332,"Chauffeur, camion à ordures",8324,"Driver, garbage truck"
9331,"Chauffeur, camion à main",9331,"Driver, handtruck"
8332,Conducteurs de poids lourds et de camions,8324,"Driver, heavy goods vehicle"
8311,Conducteurs de locomotives,8311,"Driver, locomotive"
8332,"Chauffeur, camion",8324,"Driver, lorry"
8341,"Chauffeur, transporteur de bois",8331,"Driver, lumber carrier"
8322,"Chauffeur, fourgon postal",8322,"Driver, mail van"
8311,"Chauffeur, chemin de fer métropolitain",8311,"Driver, metropolitan railway"
8311,"Conducteur, monorail",8311,"Driver, monorail"
8331,"Chauffeur, autocar",8323,"Driver, motor bus"
8322,"Conducteur, voiture à moteur",8322,"Driver, motor car"
8331,"Conducteur, autocar",8323,"Driver, motor coach"
8321,Conducteurs de motocycles,8321,"Driver, motor cycle"
8321,"Conducteur, tricycle à moteur",8321,"Driver, motor tricycle"
9331,Conducteurs de véhicules à bras et à pédales,9331,"Driver, pedal vehicle"
8322,"Chauffeur, fourgon postal",8322,"Driver, postal van"
3421,"Pilote, course",3475,"Driver, racing"
6210,"Chauffeur, radeau: journalisation",6141,"Driver, raft: logging"
8311,"Conducteur, moteur de chemin de fer",8311,"Driver, railway engine"
9331,"Conducteur, pousse-pousse: vélo",9331,"Driver, rickshaw: cycle"
9331,"Conducteur, pousse-pousse: pied",9331,"Driver, rickshaw: foot"
8321,"Conducteur, pousse-pousse : motorisé",8321,"Driver, rickshaw: motorized"
8342,"Conducteur, niveleuse et racleuse",8332,"Driver, road grader and scraper"
8342,"Conducteur, rouleau compresseur",8332,"Driver, road roller"
8332,"Conducteur, train routier",8324,"Driver, road train"
8332,"Conducteur, semi-remorque",8324,"Driver, semi-trailer"
8311,"Conducteur, moteur de manœuvre",8311,"Driver, shunting-engine"
8342,"Chauffeur, rouleau compresseur",8332,"Driver, steamroller"
8331,"Chauffeur, tramway",8323,"Driver, streetcar"
8342,"Chauffeur, balayeur de rue",8332,"Driver, streetsweeper"
8311,"Chauffeur, métro",8311,"Driver, subway"
8332,"Chauffeur, camion-citerne",8324,"Driver, tanker"
8342,"Conducteur, machine d’épandage de goudron",8332,"Driver, tar-spreading machine"
8322,"Chauffeur, taxi",8322,"Driver, taxi"
9331,"Chauffeur, taxi: vélo",9331,"Driver, taxi: bike"
8321,"Chauffeur, taxi : moteur-tricycle",8322,"Driver, taxi: motor-tricycle"
8341,"Chauffeur, transporteur de bois",8331,"Driver, timber carrier"
8341,"Conducteur, tracteur",8331,"Driver, tractor"
8332,"Chauffeur, camion-remorque",8324,"Driver, trailer-truck"
8311,"Conducteur, train",8311,"Driver, train"
8332,"Conducteur, train: route",8324,"Driver, train: road"
8331,Conducteurs d'autobus et de tramways,8323,"Driver, tram"
8342,"Chauffeur, creuseuse de tranchées",8332,"Driver, trench-digging machine"
8321,"Conducteur, tricycle : motorisé",8321,"Driver, tricycle: motorized"
9331,"Conducteur, tricycle: non motorisé",9331,"Driver, tricycle: non-motorised"
8331,"Chauffeur, trolleybus",8323,"Driver, trolley-bus"
8332,"Chauffeur, camion",8324,"Driver, truck"
8332,"Chauffeur, camion : dumper",8324,"Driver, truck: dumper"
8344,Conducteurs de chariots élévateurs,8334,"Driver, truck: forklift"
8332,"Chauffeur, camion : lourd",8324,"Driver, truck: heavy"
8311,"Conducteur, métro",8311,"Driver, underground train"
8322,"Chauffeur, fourgonnette",8322,"Driver, van"
6121,Drover,9211,Drover
2262,Pharmacien,2224,Druggist
2652,Batteur,2453,Drummer
9129,"Pressing, tapis",9132,"Dry-cleaner, carpet"
9121,"Nettoyeur à sec, à la main",9133,"Dry-cleaner, hand"
8157,"Nettoyeur à sec, machine",8264,"Dry-cleaner, machine"
8121,"Séchoir, amiante ",8123,"Dryer, asbestos "
9121,"Sèche-linge, blanchisserie: main",9133,"Dryer, laundry: hand"
7516,"Séchoir, tabac",7416,"Dryer, tobacco"
9611,Éboueur,9161,Dustman
9611,Femme poussière,9161,Dustwoman
7535,"Teinturier, cuir",7441,"Dyer, leather"
7535,"Teinturier, peau",7441,"Dyer, pelt"
7535,"Teinturier, cuve: cuir",7441,"Dyer, vat: leather"
7535,"Teinturier, cuve: peau",7441,"Dyer, vat: pelt"
7535,Teinture,7441,Dyer-stainer
7535,"Tanneurs, peaussiers et mégissiers",7441,"Dyer-stainer, leather"
7535,"Teinture, spray",7441,"Dyer-stainer, spray"
2133,Écologiste,2211,Ecologist
2133,"Écologiste, plante",2211,"Ecologist, plant"
2631,Économétricien,2441,Econometrician
2631,Economistes,2441,Economist
2631,"Économiste, travail",2441,"Economist, labour"
2641,Éditeur,2451,Editor
2641,"Éditeur, livre",2451,"Editor, book"
2642,"Rédacteur, ville",2451,"Editor, city"
2641,"Éditeur, continuité",2451,"Editor, continuity"
2642,"Editeur, copie",2451,"Editor, copy"
2642,"Rédactrice, mode",2451,"Editor, fashion"
2642,"Éditeur, fonctionnalités",2451,"Editor, features"
2654,"Montage, film",2455,"Editor, film"
2642,"Rédacteur, finances",2451,"Editor, financial"
2642,"Editeur, étranger",2451,"Editor, foreign"
2642,"Rédacteur en chef, journaux",2451,"Editor, newspapers"
2642,"Éditeur, périodiques",2451,"Editor, periodicals"
2642,"Rédacteur, politique",2451,"Editor, political"
2642,"Editeur, presse",2451,"Editor, press"
2641,"Editeur, relecture",2451,"Editor, proofreading"
2641,"Éditeur, script",2451,"Editor, script"
3521,"Monteur, son",3131,"Editor, sound"
2642,"Rédactrice, sports",2451,"Editor, sports"
2642,"Éditeur, sous-marin",2451,"Editor, sub"
2654,"Editeur, vidéo",2455,"Editor, video"
2642,Rédacteur en chef,2451,Editor-in-chief
2342,Educateurs de la petite enfance,3320,"Educator, early childhood "
2222,"Éducatrice, sage-femme",2230,"Educator, midwife"
5113,"Éducateur, musée",5113,"Educator, museum"
2221,"Éducatrice, infirmière",2230,"Educator, nurse"
1113,"Aîné, tribal",1130,"Elder, tribal"
7411,Électricien,7137,Electrician
